Date, Open, High, Low,Close, Volume
05/04/18,28,29,28,28.5,37792801
05/03/18,27.5,27.75,26.75,27,27096801
05/02/18,28.25,28.25,27,27.25,18325100
04/30/18,28.5,28.5,28.25,28.25,9959700
04/27/18,28.5,28.5,28.25,28.25,8868000
04/26/18,28.75,28.75,28,28.25,11003100
04/25/18,28.75,29,28.25,28.5,22791100
04/24/18,28.5,29,28,28.25,17259199
04/23/18,29,29.75,28.25,28.5,12822000
04/20/18,29.25,29.5,28.75,29,15320800
04/19/18,29.5,29.75,29,29.25,22802900
04/18/18,29.75,30,29.25,29.5,20432301
04/17/18,30.5,30.5,29.5,29.75,11811500
04/16/18,31.25,31.25,30.25,30.5,6118800
04/13/18,32,32,31,31,2960200
04/12/18,32,32,31.25,31.5,4496500
04/11/18,31.75,32.5,31.75,32,6105600
04/10/18,31.75,32.25,31.75,31.75,2143000
04/09/18,32.25,32.25,31.5,31.75,1947400
04/06/18,32.75,33,32,32.25,5827300
04/05/18,32.5,33.5,32.5,32.75,8416100
04/04/18,31.75,32.75,31.25,32,13500100
04/03/18,31,31.75,31,31.25,9281300
03/29/18,31,31.5,30.5,31,11679900
03/28/18,31,31.25,30.5,30.75,4346300
03/27/18,31.5,31.75,31,31.25,4717400
03/26/18,31.75,31.75,31.25,31.5,4327200
03/23/18,32,32.25,31.75,31.75,8328200
03/22/18,31,32.25,31,31.75,13478700
03/21/18,31,31.75,31,31.25,17990100
03/20/18,30.5,31.25,30.5,30.75,5720600
03/19/18,30,30.75,29.5,30,11055500
03/16/18,29.5,29.75,29.5,29.5,4083500
03/15/18,30,30,29.5,29.5,9961100
03/14/18,29.75,30,29.5,29.75,5992300
03/13/18,29.5,30,29.5,29.75,4671400
03/12/18,29.5,29.75,29.25,29.25,6154100
03/09/18,29.5,29.75,29,29.25,18672600
03/08/18,29.5,29.75,29.25,29.5,10433200
03/07/18,29.25,29.75,29.25,29.5,5825300
03/06/18,29.25,29.75,29.25,29.25,7543900
03/05/18,29.75,29.75,29,29.25,4359200
03/02/18,30.5,30.5,29,29.25,6130600
03/01/18,29.5,30,29.25,29.5,15254000
02/28/18,29.75,30,29.5,29.75,10937400
02/27/18,29.5,30,29.25,29.5,7390600
02/26/18,29.5,29.75,29.25,29.5,14512400
02/23/18,29.5,30,29.25,29.5,4996800
02/22/18,29.5,30,29.5,29.5,6155400
02/21/18,30,30.25,29,29.75,15108100
02/20/18,29.5,30.5,29.25,29.75,8747000
02/19/18,30,30,29.25,29.25,4489000
02/16/18,29,29.75,29,29.25,4729900
02/15/18,28.75,29.25,28.75,28.75,2708200
02/14/18,28.75,29,28.75,28.75,3085100
02/13/18,28.5,29,28.25,28.5,6864100
02/12/18,30,30,28,28.25,1501000
02/09/18,29.5,29.5,29,29,12834800
02/08/18,28.5,29.5,28.5,29.25,14174000
02/07/18,29.25,29.25,28,28.5,20681500
02/06/18,29.75,30,28.75,29.5,42110500
02/05/18,29.75,30,29.75,29.75,4090200
02/02/18,30,30.25,29.75,29.75,3027200
02/01/18,29.75,30,29.5,29.75,6148300
01/31/18,29.75,30,29.5,29.5,8892600
01/30/18,30,30,29.25,29.75,18003199
01/29/18,29.75,30,29.5,29.75,3950700
01/26/18,29.5,30.5,29.5,30,26174301
01/25/18,29.5,30,29.5,29.75,6593600
01/24/18,29.5,29.75,29.5,29.5,6560400
01/23/18,29.5,29.75,29.25,29.5,16964400
01/22/18,29.5,29.75,29,29.25,8827800
01/19/18,29.25,29.75,29.25,29.5,6590000
01/18/18,29.5,29.5,29,29.25,9393700
01/17/18,28.5,29.5,28.5,29,10302400
01/16/18,29,29.5,28.5,29,7295600
01/15/18,28.5,29.25,28.25,28.75,3751000
01/12/18,28,28.5,27.75,28.25,2796700
01/11/18,27.75,28.25,27.75,27.75,11139600
01/10/18,27.75,28,27.75,27.75,12920600
01/09/18,28,28.25,27.75,28,20529400
01/08/18,27.5,28.25,27.5,28,6873500
01/05/18,27.5,28.5,27,28,11038400
01/04/18,26.75,27.75,26.75,27,8304500
01/03/18,26.75,27,26.75,26.75,8347900
01/02/18,26.75,27,26.75,26.75,3904800
12/29/17,26.25,27.5,26.25,26.75,3636200
12/28/17,26,26.5,26,26.25,10951800
12/27/17,26.25,26.5,26,26.25,7562900
12/22/17,26.5,26.75,26.25,26.5,6604600
12/21/17,26.5,27,26.25,26.5,11550400
12/20/17,26,26.75,25.75,26,24812000
12/19/17,26.25,26.5,25.75,26,23809500
12/18/17,26.5,27,26,26.25,7468000
12/15/17,26.75,27.5,24.5,26.75,11870000
12/14/17,27.5,27.75,26.75,27,19073699
12/13/17,28,28,27.5,27.5,25552801
12/11/17,28,28.25,27.75,28,5902500
12/08/17,28,28.25,27.75,27.75,8287200
12/07/17,27.5,28.25,27,27.75,14222800
12/06/17,26.75,27.75,26.75,27.25,18979801
12/05/17,27.5,27.75,27,27.25,6553600
12/04/17,27.5,28.25,27.5,27.5,15773100
12/01/17,27.5,27.75,27,27.5,12849800
11/30/17,27.5,28,27,27.5,7087300
11/29/17,28,28,27.5,27.5,11295100
11/27/17,26.75,28,26.75,27.5,5932200
11/24/17,28,28,26.5,26.75,5210300
11/23/17,28,28.5,26,26.5,16339600
11/22/17,26.75,28.5,26.75,28,16463699
11/21/17,26,27.25,25.75,26.75,7049500
11/20/17,25.75,26,25.5,25.75,3958200
11/17/17,25.25,26,25.25,25.5,2806300
11/16/17,25,25.75,25,25.25,6387700
11/15/17,24.5,25.25,24.5,25,9964100
11/14/17,24.5,25.5,24.5,24.5,12062300
11/13/17,24.5,24.75,24,24.5,25841801
11/10/17,24.75,25,24.5,24.5,8025100
11/09/17,24.75,25,24.5,24.75,3154300
11/08/17,25,25.25,24.5,24.75,15326600
11/07/17,25,25,24.25,24.5,34976000
11/06/17,25.75,25.75,24.75,25,5603400
11/03/17,25.75,26,25,25.5,4992800
11/02/17,25.75,26,25,25.25,18954600
11/01/17,25.75,26.25,25.5,25.75,12490800
10/31/17,25,26.25,25,25.5,3344000
10/30/17,25.5,25.5,25,25.25,2042400
10/27/17,25.25,25.5,25,25.25,1825500
10/24/17,24.25,25.25,24.25,24.75,1340200
10/23/17,25,25,23.75,24.25,23406301
10/19/17,24.5,24.5,24,24,2985100
10/18/17,24.5,24.5,24,24.25,13276700
10/17/17,25,25,24.25,24.5,17125699
10/16/17,25,25.25,24.5,24.75,951300
10/13/17,25,25.25,24.75,25,11955500
10/12/17,25,25.25,24.75,24.75,6133100
10/11/17,25,25.25,24.75,25,10732200
10/10/17,24.75,25.5,24.75,25,1178200
10/09/17,25,25.25,24.75,25,9484600
10/06/17,25,25,24.5,24.75,5066000
10/05/17,25,25,24.75,24.75,3049900
10/04/17,25,25.25,24.75,25,1559500
10/03/17,24.5,25.75,24.5,25,9327400
10/02/17,25,25,24.5,24.5,6224100
09/29/17,25,25,24.5,24.75,12327800
09/28/17,25.75,26,24.75,25.25,4731000
09/27/17,25.75,26,25.75,25.75,6920500
09/26/17,25.75,26.25,25.75,26,15581100
09/25/17,25.75,26,25.75,25.75,6960400
09/22/17,25.75,26,25.5,25.75,2607700
09/21/17,25.5,26.5,25.25,25.75,3771700
09/20/17,25.5,25.5,25,25.25,7303700
09/19/17,24.75,25.5,24.75,25,12374900
09/18/17,24.25,25,24,24.25,3673100
09/15/17,25.25,25.5,25,25.25,8739500
09/14/17,25.5,25.5,25.25,25.25,7317000
09/13/17,26,26,25,25.25,10460700
09/12/17,27,27,25.75,26,14713100
09/11/17,25.75,26.5,25.75,26,19989600
09/08/17,25.5,26.25,25.5,25.75,1792700
09/07/17,25,26,25,25.25,6674600
09/06/17,24.75,25.5,24.5,24.75,36150102
09/05/17,24.5,25,24.25,24.75,1907900
09/04/17,25,25.75,24,24,53939500
09/01/17,25.5,25.75,23,24.25,44524398
08/31/17,26.5,26.5,25.25,25.5,10264800
08/30/17,26.75,26.75,25.5,26.25,9833000
08/29/17,26.75,27.25,26.25,26.75,13505600
08/28/17,27,27,26.5,26.75,4601500
08/25/17,25.5,27,25.5,26.5,14323400
08/24/17,25,25.75,25,25.25,8728100
08/23/17,24.75,25.5,24.75,25,10431700
08/22/17,24.75,25,24.75,24.75,2932400
08/21/17,24.25,25,24.25,24.75,1490600
08/18/17,24,24.75,24,24.25,4356700
08/17/17,24.5,24.75,24,24.25,1528900
08/16/17,24.75,25,24.25,24.25,14322500
08/15/17,25,25.5,24,24.75,11607100
08/14/17,24.75,25.5,24.75,25,6749500
08/11/17,24.5,25.5,23.75,24.5,18962100
08/10/17,23.5,24.75,23.5,24.25,356900
08/09/17,23.75,24.25,23.75,23.75,2214300
08/07/17,23.5,24,23.5,23.5,1508700
08/04/17,24.25,24.25,23,23.5,10616700
08/03/17,24.25,24.5,23.75,23.75,12062800
08/02/17,24,24.25,23.75,24,12764100
08/01/17,24,24,23.5,23.75,23415400
07/31/17,24.75,25,23.75,24.5,13019000
07/28/17,23.75,25,23.75,24.5,7360500
07/27/17,23.75,24.75,23.5,23.75,6777600
07/26/17,23.5,24.25,23.5,23.75,11133700
07/25/17,23.5,24,23.25,23.5,18098000
07/24/17,23.5,23.75,23.25,23.25,2903700
07/21/17,23,23.5,23,23.25,2758200
07/20/17,23,23.25,23,23,2224500
07/19/17,23,23.25,23,23,13123200
07/18/17,23,23.25,22.5,23,16756301
07/17/17,23,23.25,23,23,19309699
07/14/17,23,23.25,22.75,23,1592500
07/13/17,23,23.25,22.75,23,22782801
07/12/17,23,23.25,22.75,23,17211400
07/11/17,23,23.5,23,23,23199100
07/10/17,23.25,23.25,23,23,2466600
07/07/17,23,23.25,23,23,25267301
07/06/17,23,23.25,22,22.75,13742000
07/05/17,23,23.25,22.5,22.75,8997500
07/04/17,23,23.25,22.5,23,6861500
07/03/17,22.75,23.25,22.5,23,8144300
06/30/17,23,23.25,22,22.75,9958100
06/29/17,23.75,23.75,23,23,9288100
06/28/17,23.5,23.5,23,23.25,3289600
06/27/17,23.5,23.75,23.25,23.5,5720000
06/23/17,23,23.5,23,23.25,19261400
06/22/17,22.75,23.5,22.75,23.25,5718000
06/21/17,23.5,23.5,22.5,22.75,10865900
06/20/17,23,23.25,22.5,22.75,16454000
06/19/17,23.5,23.75,23,23,3425300
06/16/17,23.25,24,23.25,23.5,53205000
06/15/17,23.25,23.5,23.25,23.25,16061200
06/14/17,23.25,23.75,23,23,29190801
06/13/17,23,24,23,23.5,21760301
06/12/17,22.75,23.25,22.5,22.75,10486700
06/09/17,22.5,23,22.25,22.75,41714301
06/08/17,22.25,22.5,22,22.25,2864500
06/07/17,22.25,22.5,22,22.25,15209000
06/06/17,22.25,23.5,22,22,8915900
06/05/17,22,22.75,21.5,22.25,4777700
06/02/17,22.5,23.25,22,22.5,29192699
05/31/17,21.5,23,21.5,22.25,37103199
05/30/17,21.5,21.75,21,21,10109300
05/29/17,21.5,21.75,21.25,21.5,3668500
05/26/17,21.75,22,21.5,21.75,5860900
05/25/17,21.25,21.75,21.25,21.5,22321000
05/24/17,20.75,21.75,20.75,21,8835100
05/23/17,20.25,20.75,20.25,20.5,27500400
05/22/17,20.25,20.75,20.25,20.5,23773400
05/19/17,20.25,20.75,20,20.25,28726801
05/18/17,20,21,19.95,20.25,20134000
05/17/17,20.25,20.5,20,20,11880500
05/16/17,20.25,20.5,20.25,20.25,41903801
05/15/17,20.5,20.5,20.25,20.25,2144600
05/12/17,20.5,20.75,20.25,20.25,6878700
05/11/17,20.5,20.75,19.85,20.5,18459400
05/10/17,22,22,19.85,20,2236700
05/09/17,20.5,20.75,19.9,20.25,10196000
05/08/17,19.8,20.75,19.8,20.5,22920699
05/05/17,19.7,20,19.7,19.75,11863400
05/04/17,19.6,19.95,19.35,19.65,9377100
05/03/17,19.6,19.8,19.5,19.6,15115900
05/02/17,19.2,19.8,19.2,19.55,7226100
04/28/17,19,19.6,19,19.25,1566700
04/27/17,19,19.1,18.95,19,16118400
04/26/17,18.95,19,18.85,18.95,6202300
04/25/17,19.1,19.15,18.7,18.95,12876100
04/24/17,19.15,19.2,19.05,19.1,2822400
04/21/17,19.15,19.2,19.1,19.15,4403600
04/20/17,19.2,19.25,19,19.15,8635600
04/19/17,19.2,19.3,19.05,19.2,12731200
04/18/17,19.65,19.7,19,19.15,1824600
04/13/17,19.5,19.75,19.5,19.6,76384703
04/12/17,19.4,19.65,19.25,19.45,5074600
04/11/17,19.8,19.8,19.15,19.25,5620200
04/10/17,18.65,19.75,18.65,19.15,2010800
04/07/17,18.6,19.75,18.4,18.65,4884200
04/06/17,19,19,18.3,18.6,591200
04/05/17,18.35,19,18.3,18.3,9470400
04/04/17,18.5,19,18,18.3,26217199
04/03/17,18.2,19,18,18.45,11256700
03/31/17,18,18.3,17.8,18,5417100
03/30/17,18,18.05,17.9,17.95,997100
03/29/17,18.3,18.4,17.75,18.05,13298400
03/28/17,19.05,19.05,18.3,18.6,14747100
03/27/17,18.45,18.95,18.45,18.7,13249100
03/24/17,18.35,18.7,18.35,18.45,18872801
03/23/17,18.15,18.6,18.15,18.35,9234600
03/22/17,18.2,18.35,18,18.1,11702000
03/21/17,18.1,18.25,18,18.1,511900
03/20/17,17.75,18.1,17.75,18,12692800
03/17/17,17.65,18.05,17.6,17.95,6635600
03/16/17,19,19,17.5,17.55,9616200
03/15/17,18.25,18.25,17.5,17.85,7041100
03/14/17,17.7,18.9,17.5,18.25,38120801
03/13/17,17.05,18,17,17.35,50600301
03/10/17,16.8,17.6,16.3,16.9,16120000
03/09/17,16,16.65,15.9,16,44080602
03/08/17,16.6,16.75,15.95,16.2,13942300
03/07/17,16.8,16.85,16.5,16.65,5251100
03/06/17,16.9,17,16.75,16.8,1810400
03/03/17,17.05,17.05,16.8,16.9,1536000
03/02/17,17.75,17.75,16.85,17,20903900
03/01/17,17.75,17.75,16.55,17.05,3077500
02/28/17,18,18,17.7,17.75,2370700
02/27/17,17.95,18.5,17.7,17.85,2058900
02/24/17,18,18.15,17.95,18.1,31609000
02/23/17,18,18.4,17.95,18,6851900
02/22/17,18.5,18.5,17.95,18,31340301
02/21/17,18.05,18.05,17.95,18,9925500
02/20/17,18.05,18.1,17.9,18,9694400
02/17/17,18.2,18.25,18,18.05,13190000
02/16/17,18.2,18.4,18,18.2,4696600
02/15/17,18.2,18.3,18.15,18.25,45462102
02/14/17,18.35,18.5,18.15,18.3,9675400
02/13/17,18.4,18.5,18.3,18.4,4306200
02/10/17,18.5,18.55,18.35,18.5,11789700
02/09/17,18.5,18.55,18.05,18.45,25990000
02/08/17,18.65,18.7,18.1,18.4,17107199
02/07/17,18.7,19,18.3,18.65,9843900
02/06/17,18.7,19.2,18.65,18.9,24381900
02/03/17,18.7,19,18.55,18.65,13730700
02/02/17,18.7,19,18.55,18.55,3949200
02/01/17,18.5,18.7,18.4,18.55,60480102
01/31/17,18.45,18.6,18.3,18.5,5451000
01/30/17,18.25,18.5,18.25,18.35,634100
01/27/17,18.25,18.5,18.2,18.4,9779300
01/26/17,18.2,18.35,18.15,18.25,6200000
01/25/17,18.2,18.25,18.15,18.2,3375900
01/24/17,19,19,18.15,18.2,12379200
01/23/17,18.1,18.3,18.05,18.2,974900
01/20/17,18.15,18.3,18.1,18.15,10781400
01/19/17,18.15,18.3,18.1,18.15,17568699
01/18/17,17.95,18.3,17.85,18.05,29114000
01/17/17,18,18,17.9,17.95,5467100
01/16/17,17.95,18,17.85,17.95,3721600
01/13/17,17.95,18,17.85,17.95,21490900
01/12/17,17.9,18,17.85,17.95,12902900
01/11/17,18.5,18.5,17.95,18,16375700
01/10/17,18.6,18.6,17.8,18.2,14399200
01/09/17,18.8,18.8,18.45,18.5,18451400
01/06/17,18.9,19,18.5,18.6,28016699
01/05/17,19,19,18.6,18.8,12900500
01/04/17,19,19.05,18.9,19,2623500
01/03/17,18.9,19.2,18.9,19,10112100
12/30/16,19.1,19.2,19,19.15,6057600
12/29/16,19.5,19.5,19,19.05,6069300
12/28/16,19.7,19.7,19.1,19.25,6533800
12/23/16,19.1,19.6,19.1,19.5,3735600
12/22/16,19,19.5,19,19.45,5924300
12/21/16,19,19.15,18.9,19,6269900
12/20/16,19.2,19.2,18.8,19,21731900
12/19/16,18.8,19.3,18.6,19,7670800
12/16/16,18.75,18.9,18.6,18.75,11319900
12/15/16,19,19,18.65,18.75,1996200
12/14/16,18.85,19.5,18.5,18.9,3555700
12/13/16,18.95,19,18.8,18.9,7989400
12/09/16,20,20,18.9,19,2614700
12/08/16,19.6,19.7,18.95,19.35,6487100
12/07/16,19.85,19.85,19.65,19.7,3500500
12/06/16,19.85,19.95,19.75,19.8,5766400
12/05/16,19.9,20,19.85,19.9,4018300
12/02/16,20,20.25,19.9,19.95,9739100
12/01/16,19.9,20.25,19.9,20,7026900
11/30/16,19.85,20,19.85,19.9,24813500
11/29/16,19.9,19.95,19.7,19.85,14562700
11/28/16,19.95,19.95,19.7,19.85,6245200
11/25/16,19.9,20,19.8,19.9,450200
11/24/16,20,20.25,19.9,19.95,17758699
11/23/16,20,20.25,19.95,20,12872700
11/22/16,20,20.25,19.95,19.95,12827400
11/21/16,20,20.25,19.9,20,10284100
11/18/16,20.75,20.75,20,20,2022200
11/17/16,20.5,21.5,20.25,20.5,8050500
11/16/16,20,21,20,20.5,4934100
11/15/16,20.25,20.75,20,20.25,3405100
11/14/16,21,21,20.25,20.25,3327800
11/11/16,21,21,20.5,20.75,8728800
11/10/16,20.25,21,20.25,20.75,3933300
11/09/16,20.75,20.75,19.65,20.25,7082100
11/08/16,20.75,21,20.5,20.75,16019400
11/07/16,21.5,21.5,21,21,5744000
11/04/16,21.25,21.75,20.75,21.25,18369801
11/03/16,20.75,21.5,20.75,21.25,21770801
11/02/16,20,21,20,20.75,4073100
11/01/16,19.9,21.25,19.75,20.25,4060100
10/31/16,19.9,19.95,19.75,19.85,4518400
10/28/16,20,20,19.8,19.9,628500
10/27/16,20,20,19.9,19.95,6139900
10/26/16,20,20.25,19.95,20,8903900
10/25/16,20,20.25,19.8,20,1567600
10/24/16,19.7,20.25,19.7,20,4937900
10/21/16,19.75,19.85,19.65,19.7,17658500
10/19/16,19.75,19.8,19.55,19.7,1854300
10/18/16,19.85,19.85,19.7,19.75,909500
10/17/16,20,20,19.8,19.85,3695300
10/14/16,19.85,20.25,19.85,19.95,495000
10/13/16,19.75,20.25,19.75,19.95,6404000
10/12/16,20,20,19.5,19.9,3603000
10/11/16,20.25,20.75,19.95,20,9580200
10/10/16,20,20.5,20,20.25,37949898
10/07/16,19.95,20.5,19.95,20.25,3906500
10/06/16,20,20.25,19.9,19.95,3648800
10/05/16,20,20.25,19.95,20,4781300
10/04/16,20,20.25,20,20,8617100
10/03/16,19.9,20.5,19.7,20,7976500
09/30/16,19.7,20,19.7,19.95,16347900
09/29/16,19.2,19.95,19.2,19.85,939800
09/28/16,19.7,20,19.2,19.95,7414100
09/27/16,19.55,19.8,19.55,19.7,53639801
09/26/16,19.55,19.7,19.2,19.5,1123600
09/23/16,19.2,19.55,19.2,19.4,1496800
09/22/16,19.5,19.5,19,19.4,106196602
09/21/16,19.05,19.4,19,19.35,10812700
09/20/16,19.05,19.3,19.05,19.15,5385600
09/19/16,18.9,19.2,18.9,19,2168600
09/16/16,19,19,18.75,18.9,2716900
09/15/16,18.85,19,18.75,18.9,1710400
09/14/16,18.9,19,18.7,18.9,6342900
09/13/16,19,19.3,18.65,19,8092300
09/09/16,19,19.5,18.95,19,3635000
09/08/16,19,19.05,18.9,19,6426900
09/07/16,18.95,19.1,18.8,19,57665602
09/06/16,18.5,19,18.5,18.85,4872600
09/05/16,19,19,18,18.4,5363200
09/02/16,19.9,20.25,19.85,19.95,5901000
09/01/16,20.25,20.5,19.9,20,58728102
08/31/16,20,20.5,20,20,12203800
08/30/16,20,20.25,19.8,20,12406600
08/29/16,19.75,20.25,19.75,20,46320000
08/26/16,19.5,19.85,19.5,19.65,9082500
08/25/16,21.25,21.5,19.15,20,26239199
08/24/16,21,21.75,21,21.25,22572400
08/23/16,20.75,21.5,20.75,21.25,2811400
08/22/16,21,21.25,20.5,20.75,2266300
08/19/16,21.25,21.5,20.5,21.25,41411500
08/18/16,21,21.5,21,21.25,19517400
08/17/16,21.25,21.75,21,21.25,8687200
08/16/16,20.25,21.5,20.25,21,6350000
08/15/16,20.25,20.5,20,20.25,1392800
08/12/16,19.9,20.25,19.9,20,1462800
08/11/16,19.8,20,19.75,19.9,3253300
08/10/16,19.8,20,19.8,19.9,4459000
08/09/16,19.7,20,19.65,19.75,5322500
08/08/16,19.55,19.8,19.55,19.7,9868500
08/05/16,19.5,20,19.5,19.8,11536100
08/04/16,20.25,20.25,19.4,19.65,3087500
08/03/16,20.25,20.75,20.25,20.25,13094300
08/02/16,19.5,21,19.5,20,19785400
08/01/16,19.1,19.55,19,19.4,17379100
07/29/16,18.9,19.2,18.9,19.05,2835700
07/28/16,18.8,19.05,18.8,18.9,8619300
07/27/16,19,19,18.55,18.85,4915600
07/26/16,18.4,19.2,18.4,18.85,19375801
07/25/16,18.25,18.3,18,18.1,8331800
07/22/16,18.05,18.1,18,18.05,4732500
07/21/16,18,18.2,18,18.1,21423199
07/20/16,17.8,18.3,17.1,18,24873100
07/19/16,17.3,17.95,17.25,17.65,31495000
07/18/16,17.35,17.35,17.1,17.25,1651500
07/15/16,17.4,17.4,17.3,17.35,9025600
07/14/16,17.35,17.5,17.35,17.4,13523900
07/13/16,17.3,17.4,17.2,17.35,2749800
07/12/16,17.4,17.5,17.05,17.3,7789200
07/11/16,17.5,17.75,17.3,17.45,14813400
07/08/16,17.5,17.75,17.35,17.55,8552700
07/06/16,17.4,17.6,17.15,17.55,9339600
07/05/16,17.3,17.5,17.3,17.35,4189800
07/04/16,17.55,17.55,17.25,17.45,6498100
07/01/16,17.5,17.6,17.5,17.55,20360400
06/30/16,17.6,18,17.5,17.75,20741400
06/29/16,17.15,17.7,16.9,17.1,6827900
06/28/16,17.45,17.45,17,17.15,9092000
06/27/16,17.85,17.85,17.15,17.3,4856500
06/24/16,17.85,17.85,17.25,17.45,2587300
06/23/16,18.4,18.4,17.6,17.9,22607699
06/22/16,18.3,18.35,17.65,18.05,9016900
06/21/16,18.6,18.75,18.3,18.4,8110700
06/20/16,18.6,18.9,18.3,18.7,20036400
06/17/16,18.75,18.8,18.1,18.7,10897100
06/16/16,18.25,19,18.2,18.6,32593100
06/15/16,18.1,18.35,18.05,18.3,9438300
06/14/16,18,18.25,18,18.1,2087000
06/13/16,18.25,18.3,18,18.15,2139100
06/10/16,18.2,18.35,18.1,18.25,6693800
06/09/16,17.9,18.4,17.9,18.25,21015000
06/08/16,17.5,18.05,17.3,17.9,17668100
06/07/16,17.2,17.6,17.2,17.5,9490500
06/06/16,16.95,17.25,16.9,17.15,11409500
06/03/16,17,17,16.9,16.95,4228500
06/02/16,17,17.1,16.9,17,10125400
05/31/16,17.1,17.1,16.9,17,5747900
05/30/16,17.2,17.2,17.05,17.05,2567200
05/27/16,17.2,17.25,17.05,17.1,3920200
05/26/16,17.2,17.3,17,17.25,3477400
05/25/16,17.45,17.45,17.15,17.25,6919400
05/24/16,17.1,17.45,17.1,17.35,6277400
05/23/16,17.3,17.3,17.1,17.2,2242100
05/20/16,17.3,17.4,17.15,17.35,5033500
05/19/16,17.3,17.4,17.25,17.3,6973300
05/18/16,17.05,17.3,17.05,17.15,1536700
05/17/16,17.3,17.35,17,17.15,4514800
05/16/16,17.4,17.4,17.3,17.35,3338600
05/13/16,17.25,17.45,17.25,17.3,746600
05/12/16,17.1,17.45,17.1,17.25,1176200
05/11/16,17.05,17.2,17,17.1,4498200
05/10/16,16.95,17,16.9,16.95,2341900
05/09/16,16.9,16.95,16.6,16.9,7534800
05/06/16,16.85,17.1,16.75,16.9,1403700
05/05/16,16.8,17,16.8,16.9,11777600
05/04/16,16.9,17,16.8,16.9,8721500
05/03/16,16.95,17.1,16.9,16.95,2308700
04/29/16,17.1,17.15,17,17.1,6725500
04/28/16,16.95,17.15,16.9,17.1,9968300
04/27/16,16.95,17.1,16.85,16.95,8110000
04/26/16,16.9,17,16.85,16.95,10654300
04/25/16,16.85,17,16.85,16.95,1060100
04/22/16,17.4,17.4,16.9,17.1,12299000
04/21/16,17.85,17.85,17.25,17.4,8764400
04/20/16,17.3,17.85,17.25,17.45,5160900
04/19/16,17.2,17.35,17.2,17.3,21152699
04/18/16,17.1,17.3,17.1,17.2,12911100
04/15/16,16.8,17.3,16.8,17.1,10770600
04/14/16,16.8,17.1,16.75,16.95,3632100
04/13/16,16.7,16.8,16.7,16.75,4066600
04/12/16,16.75,16.75,16.65,16.7,1586500
04/11/16,16.75,16.8,16.65,16.7,1693900
04/08/16,16.7,16.8,16.7,16.75,7684400
04/07/16,16.8,16.8,16.75,16.75,4110600
04/06/16,16.9,16.9,16.75,16.75,2605400
04/05/16,16.75,16.8,16.75,16.8,18096600
04/04/16,16.85,16.9,16.7,16.8,3353500
04/01/16,16.7,17,16.7,16.85,6052700
03/31/16,16.7,17,16.6,16.9,6770000
03/30/16,16.8,16.85,16.7,16.7,6557900
03/29/16,16.9,16.9,16.7,16.8,5456600
03/24/16,16.75,17,16.75,16.9,7877100
03/23/16,16.7,17,16.65,16.85,5344800
03/22/16,16.5,17,16.4,16.75,16109900
03/21/16,16.45,16.5,16.3,16.45,8253200
03/18/16,16.5,16.6,16.4,16.5,12994100
03/17/16,16.3,16.6,16.3,16.5,22243801
03/16/16,16.45,16.6,16.3,16.4,15038700
03/15/16,16.3,16.5,16.3,16.35,8400000
03/14/16,16.35,16.55,16.3,16.45,12455600
03/11/16,16.25,16.4,16.2,16.3,10029700
03/10/16,16.4,16.45,16.15,16.25,14684200
03/09/16,16.5,16.5,16.35,16.45,5775400
03/08/16,16.6,16.7,16.4,16.5,14868600
03/07/16,16.9,17.05,16.2,17,13544500
03/04/16,16.5,17.05,16.3,17,4949400
03/03/16,16.7,17.25,16.2,16.9,26787699
03/02/16,16.15,16.65,16.15,16.55,12237200
03/01/16,16.2,16.3,16.1,16.15,4318000
02/29/16,16.2,16.5,16.05,16.2,1834100
02/26/16,16.1,16.45,16,16.1,1510400
02/25/16,16.05,16.2,16,16.05,2715800
02/24/16,15.75,16.15,15.75,16,9875200
02/23/16,15.7,16,15.65,15.95,1552200
02/22/16,15.65,15.9,15.6,15.7,492300
02/19/16,15.6,16,15.6,15.85,349100
02/18/16,15.55,15.85,15.5,15.6,16442801
02/17/16,15.6,15.65,15.5,15.55,4394300
02/16/16,15.8,15.85,15.5,15.7,10656800
02/15/16,15.8,15.95,15.7,15.75,491400
02/12/16,15.7,15.95,15.65,15.8,10362800
02/11/16,16,16,15.55,15.65,9005900
02/10/16,16,16,15.55,15.75,3232600
02/09/16,16.1,16.1,15.6,16,13414300
02/08/16,16,16.2,15.9,16.15,1790400
02/05/16,16.25,16.5,16,16.2,9178500
02/04/16,16.4,16.5,15.65,16.25,11745700
02/03/16,16,17,15.7,16.7,9287300
02/02/16,15.55,16.5,15.5,16,7257700
02/01/16,15.1,16.1,15.1,15.55,4747700
01/29/16,15.2,15.3,15.15,15.15,2959200
01/28/16,15.15,15.25,15.1,15.15,3593600
01/27/16,15.3,15.3,15.1,15.15,4885900
01/26/16,15.25,15.35,15.25,15.25,11483800
01/25/16,15.1,15.4,15.05,15.25,4810600
01/22/16,15.4,15.4,15,15.1,5483700
01/21/16,15.6,15.75,15,15.25,2931500
01/20/16,16,16,15.45,15.75,7618500
01/19/16,16.1,16.2,15.9,16.1,22757900
01/18/16,16.1,16.2,16.1,16.1,1238500
01/15/16,16,16.15,16,16.1,3320800
01/14/16,16.1,16.15,16,16.05,5253900
01/13/16,16,16.2,15.85,16.1,1534900
01/12/16,16.05,16.1,15.9,16,6672100
01/11/16,16.25,16.4,16,16.25,9228600
